sentence_id,review_id,sentence,context_before,context_after,sentence_index,annotations_json,annotation_status,source_dataset,source_record_index
HTL_S0596,HTL_R07466,怎晓得这酒店日后又会用政府名目亏待住客。,作为酒店住客，逗留至中午12：00是最基本的权利，如何能够临时用一个短讯便要求客人提早离开，真是荒谬，亦严重亏损了国际集团之名。,虽然在跟酒店一番理论后，前台曾致电到我房间改说会为我特别安排下不用提早离开，这更令人生气，一方面房客要动气争取才给你基本的住宿权利，另一方面原来政府征用之说其实挺有弹性，不一定要执行。,4,,unlabeled,ChnSentiCorp_htl_all,7466
HTL_S0597,HTL_R06236,特价房间没有对外的窗户；房间与房间隔音效果太差,,,0,,unlabeled,ChnSentiCorp_htl_all,6236
HTL_S0598,HTL_R05862,"该酒店很差,服务实在无法忍耐,属于老土级酒店,四星级价格,比附近的安阳宾馆和中原宾馆差远了.",,"价格还贵,下次不会住.",0,,unlabeled,ChnSentiCorp_htl_all,5862
HTL_S0599,HTL_R03657,"房间还算整洁,客房服务业比较及时.","地理位置一般,距离火车站打车8元,交通还算方便,但是不够繁华.","宾馆晚上10点到早6点设置免骚扰电话功能,很人性化.",3,,unlabeled,ChnSentiCorp_htl_all,3657
HTL_S0600,HTL_R04513,庐山宾馆是一个值得再去住的酒店，服务非常好．但一个小细节影响了评分，这个问题好多网友都提过，不知道酒店为何一直不改进．就是生活用纸的质量太差了．房间的纸差算了，餐厅里的连卫生纸都不如，实在想不通！！！,,,0,,unlabeled,ChnSentiCorp_htl_all,4513
HTL_S0601,HTL_R05809,出门叫车是完全不可能的。,服务意识也没有。,早饭吃了煎鸡蛋后，1个小时后就和同伴一起在轮流找厕所，拉了1天才好。。。。,2,,unlabeled,ChnSentiCorp_htl_all,5809
HTL_S0602,HTL_R06634,本来定阙里宾舍，定单提交后携程打来电话说没有房间啦，推荐该饭店，结果入住后发现房间脏、乱、差，前台服务员态度冰冷，号召大家抵制该酒店。,,,0,,unlabeled,ChnSentiCorp_htl_all,6634
HTL_S0603,HTL_R05480,原本想去宋村漂流，结果被不负责任的服务员（方飞女士；叶君健，这厮都不敢告诉我他的名字，算不上老爷们！）完全弄错，而且还没有任何歉疚和改正的意思。,上周我刚刚回来。,在我们理论的同时，叶君健这厮还要耍蛮，愣要打人。,2,,unlabeled,ChnSentiCorp_htl_all,5480
HTL_S0604,HTL_R06091,真的很差，就这个价格来说完全可以在桂林住到更好的酒店，前台服务员态度一般，入住之后，空调有问题，房间卫生间没有完全隔开，不方便！,,反正很不满意，建议不要入住,0,,unlabeled,ChnSentiCorp_htl_all,6091
HTL_S0605,HTL_R00036,豁口新开的新华百货商场比较气派，还不错可以逛逛。,周围环境还可以比较安静，西到西直门、动物园；北到积水潭、新街口豁口；南到西单；东到后海还是比较方便的地理位置。,推荐居住！,5,,unlabeled,ChnSentiCorp_htl_all,36
HTL_S0606,HTL_R03271,老牌的宾馆，虽然挂4星，但不如赵王宾馆，价格竞争力不大。,,另外：房费不含早餐，非常难以理解！,0,,unlabeled,ChnSentiCorp_htl_all,3271
HTL_S0607,HTL_R03642,"环境很好,房间大但旧,服务还好,基本满意,下次可以再住.",,,0,,unlabeled,ChnSentiCorp_htl_all,3642
HTL_S0608,HTL_R07384,住的标准单人间实在是小，房间里一张大床已经塞得满满的了，设施极其简陋除了电视机和烧水壶其他什么都没有，说是四星级标准实际还达不到中等三星级的水平。,,最差的是酒店临街，大堂居然有三个门而且只有正门有人看，测门对着酒店电梯任人自出自如，半夜三更也不上锁，安全太差。,0,,unlabeled,ChnSentiCorp_htl_all,7384
HTL_S0609,HTL_R04049,这次是第二次住了，感觉属于干净、卫生、简单、便宜的那种。,,2年过去有了简单的“升级”，呵呵。,0,,unlabeled,ChnSentiCorp_htl_all,4049
HTL_S0610,HTL_R06766,还有股气味（水汽和霉味）。,狭小的房间，破旧的卫生间。,后来实在没法，换成普通商务房。,2,,unlabeled,ChnSentiCorp_htl_all,6766
HTL_S0611,HTL_R01582,地点还凑合，离十字路口也就一个街区。,,房间比较陈旧，老式，唯一的亮点就是卫浴设备。,0,,unlabeled,ChnSentiCorp_htl_all,1582
HTL_S0612,HTL_R05516,看到网友的点评还有些不信，去了以后才知道什么叫全世界最脏，最差的酒店。,,,0,,unlabeled,ChnSentiCorp_htl_all,5516
HTL_S0613,HTL_R07482,"它本来应该得9星的,虽然这个世界上并不存在这样完美的家园.","当自己用真诚换来酒店的不是尊重而是怀疑时,我一直在想,这个酒店为什么只是5星,而不是7星.",,5,,unlabeled,ChnSentiCorp_htl_all,7482
HTL_S0614,HTL_R06517,一次性用品都差的要死，很多老旧了，幸好我自带了很多物品，否则要重新去超市买了有生以来住过最搞笑而糟糕的酒店,再不会住了第一天到，晚上给个吹风机说最后一个了，结果用的时候发现是坏的，害我湿着头发睡觉第二天早上，地板封边一条莫名其妙跷起，好像老化了，晚上见完客户回去，发现整栋宾馆停电了，还不知道来电时间……第三天早上去结账，靠，说是发票开不了，打不出来了……什么破宾馆。,,2,,unlabeled,ChnSentiCorp_htl_all,6517
HTL_S0615,HTL_R05986,宾馆反馈2008年7月22日：请您提出具体的方面！,房间很旧，很差，后来我就换酒店了，不到3星标准。,我们将尽力完善改正！,1,,unlabeled,ChnSentiCorp_htl_all,5986
HTL_S0616,HTL_R05523,酒店房间没有桌子第一次遇到竟然还有蜘蛛吓了我一跳房间设备比较老,,,0,,unlabeled,ChnSentiCorp_htl_all,5523
HTL_S0617,HTL_R07626,房间里面有霉味，毛巾的确很差，典型的国有企业。,出租车都不知道。,以前对网上的点评持有怀疑态度。,2,,unlabeled,ChnSentiCorp_htl_all,7626
HTL_S0618,HTL_R00340,前台的MM很不错，效率高，态度也非常好。,,,0,,unlabeled,ChnSentiCorp_htl_all,340
HTL_S0619,HTL_R07365,订的双早房间，结果早餐只给了1张，吃早餐时被告知自己去找前台，态度生硬，好像客人都是骗子似的。,服务意识非常烂。,结果早餐非常简陋……酒店的导游100元一天。,2,,unlabeled,ChnSentiCorp_htl_all,7365
HTL_S0620,HTL_R05698,旁楼的房间千万不能住，房间太差，洗手间居然发现蟑螂，价格也不便宜，很不爽，主楼的房间到还可以,,,0,,unlabeled,ChnSentiCorp_htl_all,5698
HTL_S0621,HTL_R05742,因为来不及上网查，只好电话定，结果携程拼命向我推荐。,,结果：标准大床房奇小，只有12平米，我住的530窗外就是一个平台，安全性非常不好；毛巾非常旧，又黑又硬，是我见过最差的；早餐还好，品种还有几个；大堂还行，总台的服务还有4星。,0,,unlabeled,ChnSentiCorp_htl_all,5742
HTL_S0622,HTL_R05601,无论你表现出愤怒、急切或是无奈，服务生全然无动于衷。,效率低不说，他们居然会把你的信用卡扔在一边，去干别的事情。,前边有点评说，卫生间小。,3,,unlabeled,ChnSentiCorp_htl_all,5601
HTL_S0623,HTL_R02130,位于徐家汇中心地段，房价经济实惠，环境也很好呢！,,,0,,unlabeled,ChnSentiCorp_htl_all,2130
HTL_S0624,HTL_R06167,以后不会再安排客户住去那里.,"只是这个价位,在深圳别的选择多的是.",,7,,unlabeled,ChnSentiCorp_htl_all,6167
HTL_S0625,HTL_R06743,暖气说要晚上十二点来，结果一直都没有，有欺骗嫌疑，由于第二天着急走，就没有去跟酒店理论了。,总体印象：不好。,,1,,unlabeled,ChnSentiCorp_htl_all,6743
HTL_S0626,HTL_R05406,酒店在路边，但是很多司机都不认识，可能是靠近云龙湖比较偏吧。,,酒点的单人间实在太小了，床的一边竟然靠在墙边，把窗帘都压住了，电视都要斜着才能看，11月份了中央空调还没有暖风！！！,0,,unlabeled,ChnSentiCorp_htl_all,5406
HTL_S0627,HTL_R07677,看了大家的评价不错，才选择这家的。,,房间无论如何不能说是三星的标准，个人感觉不如如家布置得温馨。,0,,unlabeled,ChnSentiCorp_htl_all,7677
HTL_S0628,HTL_R07538,但是，由于个体差异，有部分宾客对空调温度的需求相差较大，从而也造成了酒店在节能与对客服务方面会产生矛盾。,多年来，酒店时刻响应国家环保要求，严格按照：夏季室内温度不低于25度，冬季室内温度不高于20度来控制客房内温度，因为酒店事先在客房内配备了环保倡导卡，自活动开展以来，这一举措得到了大部分住店宾客的理解和支持。,酒店在今后的工作中将会把准备工作做得更为仔细，在倡导客人支持酒店的环保行动的同时，将尽量满足不同客人的需求，不断改进我们的服务。,8,,unlabeled,ChnSentiCorp_htl_all,7538
HTL_S0629,HTL_R05526,"作为一个国际连锁的品牌酒店，居然退房的时候要查房,感觉对客户没有一点信任！",已经入住了很多次尼盛万丽酒店，但是感觉服务一次比一次差！,,1,,unlabeled,ChnSentiCorp_htl_all,5526
HTL_S0630,HTL_R06213,等了大约1个半小时才拿来……第二天，又被服务员借去用了半个小时；3、结算时，楼层服务员硬说是我消费了两个“和其正”，磨了近十分钟才搞清楚，他们连自己房间配了几个都不知道！,1、天黑以后到的宾馆，出了电梯以后，楼道黑黑的，都看不清楚；2、订的“豪华数码间”，但是进去以后没有找到网线，随后打电话问客房服务，被告知需要用猫，于是去找。,4、晚上用餐是在房间里面，因为前台押金用的现金，所以身上的现金不够支付餐费了。,2,,unlabeled,ChnSentiCorp_htl_all,6213
HTL_S0631,HTL_R07300,"早上的自主餐没有什么东西的,用餐环境就在一个走廊上,环境比较差.",出租车司机都不知道这个酒店的.,一张地图要10元钱.,2,,unlabeled,ChnSentiCorp_htl_all,7300
HTL_S0632,HTL_R01339,预订的时候没注意酒店正在修理的提示，结果最有特色的楼顶泳池没享受到，好遗憾。,,希望类似情况携程要标识的清楚一些。,0,,unlabeled,ChnSentiCorp_htl_all,1339
HTL_S0633,HTL_R06951,我和MM14日入住的此酒店，第一眼感觉还行，checkin后发现房间极小，隔音效果极差，大白天走道的声音都特大，唉！,,郁闷啊。,0,,unlabeled,ChnSentiCorp_htl_all,6951
HTL_S0634,HTL_R03740,我们住的绍兴老台门客栈原是几百年前的宋家台门改建。,台门在过去就是家族身份的象征。,客栈还保留着原先的院落，吱吱作响的木门，古式的木窗，木制的屏风。,1,,unlabeled,ChnSentiCorp_htl_all,3740
HTL_S0635,HTL_R07336,个人认为携程推荐此宾馆是不注重会员的基本利益。,,该酒店一半房间临大马路，晚上很吵，使人无法入睡。,0,,unlabeled,ChnSentiCorp_htl_all,7336
HTL_S0636,HTL_R01885,我是4月10号入住的，11号一早赶班机，把一条项链丢在了客房，直到回家都没有发现，还是崔小姐主动打电话和我核实，而且自己掏钱帮我寄了回来，并且多次去邮局帮我查询，这种精神太难得了。,特别感谢工号0649的崔小姐（手机号136134462**），下次到太原出差一定要当面感谢她的。,非常感谢！,1,,unlabeled,ChnSentiCorp_htl_all,1885
HTL_S0637,HTL_R00563,"在保定,应该说是最好的酒店了,那里的餐厅给酒店加分不少.",,,0,,unlabeled,ChnSentiCorp_htl_all,563
HTL_S0638,HTL_R06206,酒店设施很差，根本不像四星酒店。,,卫生间的镜子边上已破烂不堪，马桶也下不去水。,0,,unlabeled,ChnSentiCorp_htl_all,6206
HTL_S0639,HTL_R02345,地段还不错，从酒店走到市中心大约十五分钟，酒店还比较干净，就是我们被安排在一楼，有点潮湿，而且有蚊子，窗外就是一个住户家的院子，从早上六点起就一直在放收音机，严重影响睡眠~,,,0,,unlabeled,ChnSentiCorp_htl_all,2345
HTL_S0640,HTL_R02903,"新会不错的酒店了,环境优雅,没有什么娱乐设施,最适宜休息",,,0,,unlabeled,ChnSentiCorp_htl_all,2903
HTL_S0641,HTL_R07040,号称三星，顶多招待所的标准，房间前面是个施工工地，晚上也在施工，很吵。,,还有这个迎宾员感觉有像索要小费的样子，不知道是不是,0,,unlabeled,ChnSentiCorp_htl_all,7040
HTL_S0642,HTL_R01947,"住的商务间很大,这样使得看电视很费力,不得已把一个沙发拖过来,床太硬.",,其他都还好.,0,,unlabeled,ChnSentiCorp_htl_all,1947
HTL_S0643,HTL_R01211,服务态度非常好，从行李员到服务员都彬彬有礼，在大堂等待期间会主动给我们准备毛巾和茶水，在很多五星级酒店都没有这样的服务。,,每天房间都有送水果，虽然质量不怎么样。,0,,unlabeled,ChnSentiCorp_htl_all,1211
HTL_S0644,HTL_R06244,建议以后不要在房间里摆放那些收费的东西，需要什么客人可以到下面的杂货店购买，否则某些素质不高的服务员自己用了或拿了那些收费用品，搞得客人反倒恼火。,估计是这个服务员自己拿了，反过来诬告客人。,,6,,unlabeled,ChnSentiCorp_htl_all,6244
HTL_S0645,HTL_R03881,总之，个人觉得这个酒店真的不错，家庭旅游非常好。,夏天的晚上，夜朗星不稀，晚上12点可以看到非常非常多的星星，而且还看到一颗流星。。。,以后还会选择入住。,22,,unlabeled,ChnSentiCorp_htl_all,3881
HTL_S0646,HTL_R05820,我晚上问他们要求上网，有个服务员骗我到外面买上网卡，后来投诉也不理我。,但是似乎因为都是大陆人入住的原因，服务员的态度十分恶劣。,,2,,unlabeled,ChnSentiCorp_htl_all,5820
HTL_S0647,HTL_R05990,早餐种类不少，就是餐厅太冷了，因为我去晚了？,房间的小冰箱里只有可乐，晚上想喝啤酒的要注意了，自己带。,早餐也都凉了。,5,,unlabeled,ChnSentiCorp_htl_all,5990
HTL_S0648,HTL_R03211,不过说实在，这个价位，住这样的房间，还是挺值的。,房间洗手间还有点4星级的感觉，但也就是一般了。,,2,,unlabeled,ChnSentiCorp_htl_all,3211
HTL_S0649,HTL_R06245,实在不想和这样脑筋不太清楚的人多说，直接请主管出来拿些厨房的洗洁精，她只随便选了一个脏的地方，加洗洁精搓搓，原来的白色就出来了。,问那个清洁阿姨为什么不用洗衣粉，居然理直气状地说洗衣房说的，又说洗衣房不在这里，所以没有任何洗涤用品！,就是这样那个主管还说和正常的白色有色差，要报废了，又说洗衣房要加钱等等，看看时间已经耽误了半个多小时，一家人都在等，不想再和他们搞了，就说我们承担洗涤费，那主管居然开出30元的高价，大约等同于5星酒店水洗毛巾的价。,18,,unlabeled,ChnSentiCorp_htl_all,6245
HTL_S0650,HTL_R06811,前台解决问题的态度还不错。,然后早上8点就被酒店的施工人员吵醒。,,3,,unlabeled,ChnSentiCorp_htl_all,6811
HTL_S0651,HTL_R03784,"不足处是临街隔音效果太差,建议用双层窗户,其次为过道隔音不好,建议能都铺上厚点的地毯．总体而言，这家酒店性价比还可以．","交通便利,位于市中心;设置齐备,有车库.",,1,,unlabeled,ChnSentiCorp_htl_all,3784
HTL_S0652,HTL_R06658,结果打电话过去，服务中心却告知打另一个号码。,而且手册上明明写的可以随时打电话叫服务中心人员来添加，最后退房时在总台结帐。,打到另一个号码却是一楼的一个商店，跟酒店没什么关系，而且不能总台结帐。,4,,unlabeled,ChnSentiCorp_htl_all,6658
